1592236085,64,129,117
1592236090,64,129,117
1592236095,64,129,117
1592236100,64,129,117
1592236106,64,129,117
1592236111,65,129,117
1592236116,65,129,117
1592236121,64,129,117
1592236126,64,129,117
1592236131,64,129,117
1592236137,64,129,117
1592236142,64,129,117
1592236147,64,129,117
1592236152,64,129,117
1592236157,64,129,117
1592236162,64,129,117
1592236167,64,129,117
1592236172,64,129,117
1592236178,64,129,117
1592236183,64,129,117
1592236188,64,129,117
1592236193,64,129,117
1592236198,64,129,117
1592236203,64,129,117
1592236209,64,129,117
1592236214,64,129,117
1592236219,64,129,117
1592236224,64,129,117
1592236229,63,129,117
1592236234,63,129,117
1592236239,64,128,118
1592236244,64,128,118
1592236249,64,128,118
1592236254,63,127,119
1592236260,63,127,119
1592236265,63,127,119
1592236270,63,127,119
1592236275,63,127,119
1592236280,63,127,119
1592236285,63,127,119
1592236290,63,127,119
1592236295,62,127,119
1592236301,62,127,119
1592236306,62,127,119
1592236311,63,128,118
1592236316,63,128,118
1592236321,64,128,118
1592236326,64,128,118
1592236331,63,127,119
1592236336,63,127,119
1592236342,63,127,119
1592236347,63,127,119
1592236352,63,127,119
1592236357,63,127,119
1592236362,63,127,119
1592236367,63,127,119
1592236372,63,127,119
1592236377,62,127,119
1592236382,62,127,119
1592236387,62,127,119
1592236392,62,127,119
1592236398,62,127,119
1592236403,62,127,119
1592236408,62,127,119
1592236413,62,127,119
1592236418,62,127,119
1592236423,62,127,119
1592236428,62,127,119
1592236433,62,127,119
1592236438,60,125,121
1592236444,60,125,121
1592236449,60,125,121
1592236454,61,126,120
1592236459,61,126,120
1592236464,61,126,120
1592236469,61,126,120
1592236474,61,126,120
1592236480,60,127,120
1592236485,60,127,120
1592236490,60,127,120
1592236495,60,127,120
1592236500,60,127,120
1592236505,60,127,120
1592236511,60,127,120
1592236516,60,127,120
1592236521,60,127,120
1592236526,61,128,119
1592236531,61,128,119
1592236536,60,128,119
1592236541,60,128,119
1592236546,60,128,119
1592236551,60,128,119
1592236557,60,128,119
1592236562,60,128,119
1592236567,60,128,119
1592236572,60,128,119
1592236577,61,129,118
1592236582,61,129,118
1592236587,61,128,119
1592236593,61,128,119
1592236598,61,128,119
1592236603,61,128,119
1592236608,61,128,119
1592236613,61,128,119
1592236618,61,128,119
1592236623,61,129,119
1592236628,61,129,119
1592236633,61,129,119
1592236639,61,129,119
1592236644,61,129,119
1592236649,61,129,119
1592236654,61,129,119
1592236659,62,130,118
1592236664,62,131,117
1592236670,63,131,117
1592236675,63,131,117
1592236680,63,131,117
1592236685,63,131,117
1592236690,63,131,117
1592236695,63,130,118
1592236700,63,129,119
1592236706,63,129,119
1592236711,63,129,119
1592236716,63,129,119
1592236721,63,129,119
1592236726,64,130,118
1592236731,65,129,119
1592236736,65,129,119
1592236741,65,129,119
1592236746,65,129,119
1592236752,65,129,119
1592236757,65,129,119
1592236762,65,129,119
1592236767,65,129,119
1592236772,65,129,119
1592236777,65,129,119
1592236782,65,129,119
1592236787,65,129,119
1592236793,65,129,119
1592236798,65,129,119
1592236803,65,128,120
1592236808,66,130,119
1592236813,65,129,120
1592236818,64,128,121
1592236823,64,129,120
1592236828,64,131,118
1592236834,64,131,118
1592236839,65,131,118
1592236844,64,131,118
1592236849,63,130,119
1592236854,63,130,119
1592236859,63,130,119
1592236864,63,130,119
1592236870,62,129,120
1592236875,62,129,120
1592236880,62,129,120
1592236885,62,129,120
1592236890,62,129,120
1592236895,62,129,120
1592236914,63,130,119
1592236920,63,130,119
1592236925,65,132,117
1592236930,64,131,118
1592236935,64,131,118
1592236941,64,131,118
1592236946,64,131,118
1592236951,64,131,118
1592236956,64,131,118
1592236961,65,131,118
1592236966,65,131,118
1592236971,65,131,118
1592236976,65,131,118
1592236981,65,131,118
1592236987,65,131,118
1592236992,65,131,119
1592236997,65,130,120
1592237002,65,130,120
1592237007,65,130,120
1592237012,65,130,120
1592237017,65,130,120
1592237023,65,130,120
1592237028,66,130,121
1592237033,66,130,121
1592237038,66,130,121
1592237043,66,130,121
1592237048,65,129,122
1592237053,65,129,122
1592237058,65,129,122
1592237064,65,129,122
1592237069,65,129,122
1592237074,64,129,122
1592237079,64,129,122
1592237084,64,129,122
1592237089,64,130,121
1592237094,64,130,121
1592237100,63,130,121
1592237116,63,130,121
1592237121,63,130,121
1592237127,63,130,121
1592237132,63,130,121
1592237137,63,130,121
1592237142,63,130,121
1592237147,64,131,121
1592237152,64,131,121
1592237157,64,130,122
1592237162,64,130,122
1592237167,64,130,122
1592237297,64,129,123
1592237303,65,129,123
1592237308,64,128,124
1592237313,64,128,124
1592237318,64,128,124
1592237323,64,128,124
1592237328,64,128,124
1592237340,64,128,125
1592237345,64,128,125
1592237350,64,128,125
1592237355,64,128,125
1592237360,64,128,125
1592237365,64,128,125
1592237371,64,128,125
1592237386,64,128,125
1592237391,64,127,126
1592237396,64,127,126
1592238005,65,131,123
1592238010,65,132,122
1592238015,65,132,122
1592238020,65,132,122
1592238025,65,131,123
1592238030,65,131,123
1592238035,65,130,124
1592238040,65,130,124
1592238046,65,130,124
1592238051,65,130,124
1592238454,65,133,121
1592238459,65,133,121
1592238464,65,133,121
1592238469,65,133,121
1592238474,65,133,121
1592238480,65,133,121
1592238485,65,133,121
1592238490,65,134,120
1592238495,65,135,120
1592238504,65,136,119
1592238509,65,136,119
1592238514,66,137,118
1592238519,66,137,118
1592238525,66,137,118
1592238530,66,137,118
1592238535,66,137,118
1592238540,65,136,119
1592238545,65,136,119
1592238550,65,135,120
1592238555,65,136,119
1592238560,65,136,119
1592238571,64,136,119
1592238576,64,136,119
1592238581,64,136,119
1592238586,64,136,119
1592238591,64,136,119
1592238597,64,137,118
1592238602,64,137,118
1592238607,64,137,118
1592238612,64,136,119
1592238617,64,136,119
1592238622,64,136,119
1592238627,65,136,119
1592238632,65,136,119
1592238637,65,136,119
1592238643,65,136,119
1592238648,64,136,119
1592238653,64,136,119
1592238658,64,136,119
1592238663,64,136,119
1592238668,64,136,119
1592238673,64,136,119
1592238678,64,136,119
1592238683,64,136,119
1592238689,64,136,119
1592238694,64,136,119
1592238699,64,136,119
1592238704,64,136,119
1592238709,64,136,119
1592238714,64,136,119
1592238719,64,136,119
1592238724,64,136,119
1592238730,64,136,119
1592238742,64,136,119
1592238747,64,136,119
1592238752,64,136,119
1592238757,64,136,119
1592238762,64,136,119
1592238767,64,136,119
1592238772,64,136,119
1592238777,63,135,120
1592238783,63,135,120
1592238788,63,135,120
1592238793,63,135,120
1592238806,63,136,119
1592238811,64,136,119
1592238817,64,136,119
1592238822,64,136,119
1592238827,64,136,119
1592238855,63,134,122
1592238860,63,135,121
1592238865,63,135,121
1592238870,63,135,121
1592238875,64,136,120
1592238880,65,136,120
1592238885,65,136,120
1592238890,65,136,120
1592238896,65,136,120
1592238901,65,136,120
1592238906,65,136,120
1592238911,65,136,120
1592238916,65,135,121
1592238921,65,134,122
1592238926,65,134,122
1592238931,65,134,122
1592238936,65,134,122
1592238942,64,133,122
1592238947,64,133,122
1592238952,64,134,121
1592238957,64,134,121
1592238962,64,134,121
1592238967,64,134,121
1592238972,64,134,121
1592238977,64,134,121
1592238983,64,134,121
1592238988,64,134,121
1592238993,64,134,121
1592238998,65,135,120
1592239003,65,136,119
1592239008,65,135,120
1592239013,65,135,120
1592239018,65,135,120
1592239023,65,135,120
1592239028,65,135,120
1592239034,65,135,120
1592239039,65,134,121
1592239044,65,134,121
1592239049,65,134,121
1592239054,65,134,121
1592239059,65,134,121
